TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
"5044103","Magic","Adventures in the Forgotten Realms","Evolving Wilds","","256","C","Near Mint","0.31","0.07","1.3500","0.0400","2","0","0.2500",""
"5056953","Magic","Adventures in the Forgotten Realms","Hama Pashar, Ruin Seeker","","224","U","Near Mint","0.19","0.06","1.3600","0.0500","0","0","0.2500",""
"5046142","Magic","Adventures in the Forgotten Realms","Hive of the Eye Tyrant","","258","R","Near Mint","0.79","0.44","1.6500","0.3400","1","0","0.3900",""
"5078700","Magic","Adventures in the Forgotten Realms","Inferno of the Star Mounts","","151","M","Near Mint","3.07","3.13","4.0100","2.7000","0","0","1.4600",""
"5066705","Magic","Adventures in the Forgotten Realms","Minimus Containment","","24","C","Near Mint","0.16","0.04","1.3200","0.0100","1","0","0.2500",""
"5068655","Magic","Adventures in the Forgotten Realms","Old Gnawbone","","197","M","Near Mint","46.03","55.99","45.3300","44.0200","0","0","40.5000",""
"5047665","Magic","Adventures in the Forgotten Realms","Orb of Dragonkind","","157","R","Near Mint","0.87","1.11","1.9700","0.6600","0","0","1.0900",""
"5035680","Magic","Adventures in the Forgotten Realms","Tasha's Hideous Laughter","","78","R","Near Mint","4.31","5.97","4.2600","2.9500","0","0","2.6800",""
"5075774","Magic","Adventures in the Forgotten Realms","Teleportation Circle","","39","R","Near Mint","11.08","17.53","9.2400","8.2500","0","0","8.4400",""
"5076434","Magic","Adventures in the Forgotten Realms","True Polymorph (Extended Art)","","369","R","Near Mint","0.18","0.18","1.4100","0.1000","1","0","0.2500",""
"5075004","Magic","Adventures in the Forgotten Realms","Unexpected Windfall","","164","C","Near Mint","3.70","3.25","3.4900","2.1800","0","0","1.7300",""
"5071005","Magic","Adventures in the Forgotten Realms","Warlock Class","","125","U","Near Mint","0.20","","1.3800","0.0700","1","0","0.2500",""
"5056733","Magic","Adventures in the Forgotten Realms","You Find Some Prisoners","","169","U","Near Mint","0.31","","1.4200","0.1100","1","0","0.2500",""
"3254164","Magic","Aether Revolt","Ajani Unyielding","","127","M","Near Mint","0.51","0.56","1.5800","0.2700","1","0","0.5000",""
"3259700","Magic","Aether Revolt","Baral's Expertise","","29","R","Near Mint","0.31","","1.4400","0.1300","1","0","0.3200",""
"3258360","Magic","Aether Revolt","Disallow","","31","R","Near Mint","1.87","3.19","2.2500","0.9400","2","0","3.4400",""
"3259180","Magic","Aether Revolt","Heroic Intervention","","109","R","Near Mint","12.78","17.90","12.8000","12.8000","0","0","10.3600",""
"3258600","Magic","Aether Revolt","Hope of Ghirapur","","154","R","Near Mint","3.38","5.38","2.6500","1.1600","0","0","1.8600",""
"3257810","Magic","Aether Revolt","Sram, Senior Edificer","","23","R","Near Mint","2.81","5.62","3.3500","2.0400","0","0","2.7600",""
"8524569","Magic","Aetherdrift","Aatchik, Emerald Radian","","187","R","Near Mint","0.36","0.18","1.4400","0.1300","2","0","0.2500",""
"8524574","Magic","Aetherdrift","Aatchik, Emerald Radian","","187","R","Near Mint Foil","0.32","0.23","1.4900","0.1800","1","0","0.2500",""
"8546207","Magic","Aetherdrift","Adrenaline Jockey","","112","U","Near Mint","0.11","0.01","1.3200","0.0100","4","0","0.2500",""
"8532892","Magic","Aetherdrift","Aether Syphon","","38","U","Near Mint","0.28","0.06","1.3600","0.0500","4","0","0.2500",""
"8543785","Magic","Aetherdrift","Aetherjacket","","230","C","Near Mint","0.12","0.01","1.3200","0.0100","4","0","0.2500",""
"8542935","Magic","Aetherdrift","Afterburner Expert","","150","R","Near Mint","0.12","0.11","1.3200","0.0100","3","0","0.2500",""
"8524314","Magic","Aetherdrift","Agonasaur Rex","","151","R","Near Mint","0.90","0.92","1.9100","0.6000","0","0","0.7100",""
"8522494","Magic","Aetherdrift","Air Response Unit","","1","U","Near Mint","0.07","0.01","1.3200","0.0100","4","0","0.2500",""
"8522429","Magic","Aetherdrift","Air Response Unit (Borderless)","","292","U","Near Mint","0.13","0.09","1.3400","0.0300","1","0","0.2500",""
"8548444","Magic","Aetherdrift","Alacrian Armory","","2","U","Near Mint","0.16","0.01","1.3500","0.0400","4","0","0.2500",""
"8553809","Magic","Aetherdrift","Alacrian Jaguar","","152","C","Near Mint","0.08","0.01","1.3200","0.0100","4","0","0.2500",""
"8525761","Magic","Aetherdrift","Amonkhet Raceway","","248","U","Near Mint","0.38","0.27","1.4600","0.1500","0","0","0.2500",""
"8552429","Magic","Aetherdrift","Ancient Vendetta","","75","U","Near Mint","0.14","0.03","1.3200","0.0100","4","0","0.2500",""
"8519032","Magic","Aetherdrift","Apocalypse Runner","","188","U","Near Mint","0.05","0.01","1.3200","0.0100","4","0","0.2500",""
"8532592","Magic","Aetherdrift","Autarch Mammoth","","153","U","Near Mint","0.07","0.01","1.3200","0.0100","4","0","0.2500",""
"8519092","Magic","Aetherdrift","Avishkar Raceway","","249","C","Near Mint","0.28","0.09","1.3200","0.0100","4","0","0.2500",""
"8539223","Magic","Aetherdrift","Back on Track","","76","U","Near Mint","0.07","0.01","1.3200","0.0100","4","0","0.2500",""
"8519152","Magic","Aetherdrift","Basri, Tomorrow's Champion","","3","R","Near Mint","0.28","0.15","1.4100","0.1000","3","0","0.2500",""
"8522554","Magic","Aetherdrift","Basri, Tomorrow's Champion (First-Place Foil)","","427","R","Near Mint Foil","1.28","1.27","2.2100","0.9000","1","0","1.4400",""
"8539463","Magic","Aetherdrift","Beastrider Vanguard","","154","C","Near Mint","0.23","0.01","1.3200","0.0100","4","0","0.2500",""
"8538743","Magic","Aetherdrift","Bestow Greatness","","155","C","Near Mint","0.12","0.01","1.3200","0.0100","4","0","0.2500",""
"8525891","Magic","Aetherdrift","Bleachbone Verge","","250","R","Near Mint","9.64","9.64","9.2100","7.9000","0","0","7.3100",""
"8525921","Magic","Aetherdrift","Bleachbone Verge","","250","R","Near Mint Foil","10.19","12.44","9.7200","8.4100","0","0","8.1500",""
"8525951","Magic","Aetherdrift","Bloodfell Caves","","251","L","Near Mint","0.15","0.07","1.3600","0.0500","4","0","0.2500",""
"8523325","Magic","Aetherdrift","Bloodghast","","77","R","Near Mint","1.75","4.47","2.3100","1.0000","0","0","0.6600",""
"8526011","Magic","Aetherdrift","Blossoming Sands","","252","L","Near Mint","0.11","0.05","1.3500","0.0400","4","0","0.2500",""
"8531848","Magic","Aetherdrift","Boom Scholar","","189","U","Near Mint","0.07","0.01","1.3200","0.0100","4","0","0.2500",""
"8519212","Magic","Aetherdrift","Boommobile","","113","R","Near Mint","0.18","0.12","1.3600","0.0500","3","0","0.2500",""
"8519272","Magic","Aetherdrift","Boosted Sloop","","190","U","Near Mint","0.17","0.01","1.3300","0.0200","4","0","0.2500",""
"8545507","Magic","Aetherdrift","Bounce Off","","39","C","Near Mint","0.24","0.10","1.3600","0.0500","4","0","0.2500",""
"8538563","Magic","Aetherdrift","Brightfield Glider","","4","C","Near Mint","0.05","0.01","1.3200","0.0100","4","0","0.2500",""
"8528891","Magic","Aetherdrift","Brightfield Mustang","","5","C","Near Mint","0.12","0.01","1.3200","0.0100","4","0","0.2500",""
"8424604","Magic","Aetherdrift","Brightglass Gearhulk","","191","M","Near Mint","6.32","7.27","5.9500","5.9500","0","0","3.0700",""
"8551088","Magic","Aetherdrift","Broadcast Rambler","","6","C","Near Mint","0.03","0.01","1.3200","0.0100","4","0","0.2500",""
"8551148","Magic","Aetherdrift","Broadcast Rambler (Borderless)","","293","C","Near Mint","0.12","0.05","1.3600","0.0500","1","0","0.2500",""
"8554574","Magic","Aetherdrift","Broadside Barrage","","192","U","Near Mint","0.31","0.20","1.4100","0.1000","4","0","0.2500",""
"8553869","Magic","Aetherdrift","Broken Wings","","156","C","Near Mint","0.03","0.01","1.3200","0.0100","4","0","0.2500",""
"8519332","Magic","Aetherdrift","Bulwark Ox","","7","R","Near Mint","0.29","0.15","1.4300","0.1200","3","0","0.2500",""
"8553209","Magic","Aetherdrift","Burner Rocket","","114","C","Near Mint","0.06","0.01","1.3200","0.0100","4","0","0.2500",""
"8553149","Magic","Aetherdrift","Burner Rocket (Borderless)","","311","C","Near Mint","0.12","0.07","1.3600","0.0500","1","0","0.2500",""
"8546327","Magic","Aetherdrift","Burnout Bashtronaut","","115","R","Near Mint","1.82","2.25","2.1100","0.8000","0","0","0.8400",""
"8545567","Magic","Aetherdrift","Caelorna, Coral Tyrant","","40","U","Near Mint","0.31","0.11","1.3500","0.0400","4","0","0.2500",""
"8554794","Magic","Aetherdrift","Camera Launcher","","232","C","Near Mint","0.07","0.01","1.3200","0.0100","4","0","0.2500",""
"8519392","Magic","Aetherdrift","Captain Howler, Sea Scourge","","194","R","Near Mint","0.38","0.25","1.5100","0.2000","1","0","0.3300",""
"8519422","Magic","Aetherdrift","Captain Howler, Sea Scourge","","194","R","Near Mint Foil","0.40","0.36","1.5000","0.1900","1","0","0.3900",""
"8521132","Magic","Aetherdrift","Captain Howler, Sea Scourge (Borderless)","","361","R","Near Mint","1.16","1.50","1.7300","0.4200","0","0","0.6200",""
"8524699","Magic","Aetherdrift","Captain Howler, Sea Scourge (First-Place Foil)","","475","R","Near Mint Foil","5.00","19.11","6.0200","4.7100","0","0","3.6900",""
"8519452","Magic","Aetherdrift","Caradora, Heart of Alacria","","195","R","Near Mint","0.21","0.11","1.3200","0.0100","2","0","0.2500",""
"8521222","Magic","Aetherdrift","Caradora, Heart of Alacria (Borderless)","","362","R","Near Mint Foil","0.32","0.25","1.5400","0.2300","0","0","0.3600",""
"8539283","Magic","Aetherdrift","Carrion Cruiser","","78","U","Near Mint","0.06","0.01","1.3200","0.0100","4","0","0.2500",""
"8540828","Magic","Aetherdrift","Carrion Cruiser (Borderless)","","305","U","Near Mint","0.17","0.09","1.3300","0.0200","1","0","0.2500",""
"8519512","Magic","Aetherdrift","Chandra, Spark Hunter","","116","M","Near Mint","3.98","4.33","4.3100","3.0000","0","0","5.2900",""
"8552489","Magic","Aetherdrift","Chitin Gravestalker","","79","C","Near Mint","0.24","0.01","1.3300","0.0200","4","0","0.2500",""
"8539523","Magic","Aetherdrift","Clamorous Ironclad","","117","C","Near Mint","0.07","0.01","1.3200","0.0100","4","0","0.2500",""
"8530157","Magic","Aetherdrift","Cloudspire Captain","","9","U","Near Mint","0.20","0.07","1.3600","0.0500","4","0","0.2500",""
"8527804","Magic","Aetherdrift","Cloudspire Coordinator","","196","U","Near Mint","0.10","0.01","1.3300","0.0200","4","0","0.2500",""
"8519572","Magic","Aetherdrift","Cloudspire Skycycle","","197","U","Near Mint","0.10","0.01","1.3200","0.0100","4","0","0.2500",""
"8521252","Magic","Aetherdrift","Cloudspire Skycycle (Borderless)","","321","U","Near Mint","0.13","0.08","1.3600","0.0500","1","0","0.2500",""
"8554409","Magic","Aetherdrift","Coalstoke Gearhulk","","198","M","Near Mint","1.09","1.49","2.0100","0.7000","0","0","1.2000",""
"8541300","Magic","Aetherdrift","Collision Course","","10","C","Near Mint","0.05","0.01","1.3200","0.0100","4","0","0.2500",""
"8527909","Magic","Aetherdrift","Count on Luck","","118","R","Near Mint","0.52","0.59","1.5300","0.2200","0","0","0.3300",""
"8526071","Magic","Aetherdrift","Country Roads","","253","U","Near Mint","0.28","0.09","1.3500","0.0300","4","0","0.2500",""
"8546397","Magic","Aetherdrift","Crash and Burn","","119","C","Near Mint","0.05","0.01","1.3200","0.0100","4","0","0.2500",""
"8519632","Magic","Aetherdrift","Cryptcaller Chariot","","80","R","Near Mint","0.40","0.43","1.5900","0.2800","2","0","0.3400",""
"8519662","Magic","Aetherdrift","Cryptcaller Chariot","","80","R","Near Mint Foil","0.41","0.49","1.6100","0.3000","1","0","0.5200",""
"8521342","Magic","Aetherdrift","Cryptcaller Chariot (Borderless)","","306","R","Near Mint Foil","1.47","3.49","1.9700","0.6600","1","0","0.7200",""
"8530572","Magic","Aetherdrift","Cursecloth Wrappings","","81","R","Near Mint","0.34","0.26","1.4300","0.1200","2","0","0.2500",""
"8373842","Magic","Aetherdrift","Daretti, Rocketeer Engineer","","120","R","Near Mint","0.32","0.15","1.4200","0.1100","3","0","0.2500",""
"8541360","Magic","Aetherdrift","Daring Mechanic","","11","C","Near Mint","0.03","0.01","1.3200","0.0100","4","0","0.2500",""
"8548804","Magic","Aetherdrift","Deathless Pilot","","82","C","Near Mint","0.07","0.01","1.3200","0.0100","4","0","0.2500",""
"8547211","Magic","Aetherdrift","Debris Beetle","","199","R","Near Mint","0.13","0.10","1.3500","0.0400","3","0","0.2500",""
"8547141","Magic","Aetherdrift","Debris Beetle (Borderless)","","322","R","Near Mint","0.22","0.13","1.3200","0.0100","1","0","0.2500",""
"8532712","Magic","Aetherdrift","Defend the Rider","","157","U","Near Mint","0.54","0.78","1.5600","0.2500","0","0","0.2900",""
"8538683","Magic","Aetherdrift","Demonic Junker","","83","R","Near Mint","0.39","0.40","1.5100","0.2000","3","0","0.3100",""
"8538688","Magic","Aetherdrift","Demonic Junker","","83","R","Near Mint Foil","0.38","0.44","1.5600","0.2500","1","0","0.4100",""
"8541480","Magic","Aetherdrift","Detention Chariot","","12","U","Near Mint","0.09","0.01","1.3200","0.0100","4","0","0.2500",""
"8526131","Magic","Aetherdrift","Dismal Backwater","","254","L","Near Mint","0.18","0.01","1.3600","0.0500","4","0","0.2500",""
"8539343","Magic","Aetherdrift","District Mascot","","158","R","Near Mint","0.39","0.36","1.5000","0.1900","3","0","0.2500",""
"8539763","Magic","Aetherdrift","Diversion Unit","","41","U","Near Mint","0.28","0.15","1.4100","0.1000","4","0","0.2500",""
"8523984","Magic","Aetherdrift","Draconautics Engineer","","121","R","Near Mint","0.34","0.17","1.4600","0.1500","0","0","0.2500",""
"8546457","Magic","Aetherdrift","Dracosaur Auxiliary","","122","U","Near Mint","0.16","0.01","1.3200","0.0100","4","0","0.2500",""
"8539163","Magic","Aetherdrift","Dredger's Insight","","159","U","Near Mint","0.42","0.49","1.5100","0.2000","0","0","0.3300",""
"8543290","Magic","Aetherdrift","Dune Drifter","","200","U","Near Mint","0.07","0.01","1.3200","0.0100","4","0","0.2500",""
"8543230","Magic","Aetherdrift","Dune Drifter (Borderless)","","323","U","Near Mint","0.33","0.10","1.3600","0.0500","1","0","0.2500",""
"8553269","Magic","Aetherdrift","Dynamite Diver","","123","C","Near Mint","0.11","0.01","1.3200","0.0100","4","0","0.2500",""
"8374037","Magic","Aetherdrift","Earthrumbler","","160","U","Near Mint","0.08","0.01","1.3200","0.0100","4","0","0.2500",""
"8524434","Magic","Aetherdrift","Elvish Refueler","","161","U","Near Mint","0.13","0.01","1.3200","0.0100","4","0","0.2500",""
"8538923","Magic","Aetherdrift","Embalmed Ascendant","","201","U","Near Mint","0.12","0.01","1.3500","0.0300","4","0","0.2500",""
"8539883","Magic","Aetherdrift","Endrider Catalyzer","","124","C","Near Mint","0.08","0.01","1.3200","0.0100","4","0","0.2500",""
"8553329","Magic","Aetherdrift","Endrider Spikespitter","","125","U","Near Mint","0.03","0.01","1.3200","0.0100","4","0","0.2500",""
"8552549","Magic","Aetherdrift","Engine Rat","","84","C","Near Mint","0.35","0.09","1.3600","0.0500","4","0","0.2500",""
"8538803","Magic","Aetherdrift","Explosive Getaway","","202","R","Near Mint","0.13","0.12","1.3200","0.0100","3","0","0.2500",""
"8540423","Magic","Aetherdrift","Explosive Getaway (First-Place Foil)","","479","R","Near Mint Foil","0.51","0.58","1.5000","0.1900","1","0","0.5200",""
"8546642","Magic","Aetherdrift","Fang-Druid Summoner","","163","U","Near Mint","0.08","0.01","1.3400","0.0300","4","0","0.2500",""
"8553929","Magic","Aetherdrift","Fang Guardian","","162","U","Near Mint","0.10","0.01","1.3200","0.0100","4","0","0.2500",""
"8519692","Magic","Aetherdrift","Far Fortune, End Boss","","203","R","Near Mint","0.18","0.12","1.3500","0.0400","3","0","0.2500",""
"8521372","Magic","Aetherdrift","Far Fortune, End Boss (Borderless)","","363","R","Near Mint","0.22","0.15","1.4000","0.0900","1","0","0.2500",""
"8527969","Magic","Aetherdrift","Fearless Swashbuckler","","204","R","Near Mint","0.23","0.15","1.3900","0.0800","3","0","0.2500",""
"8541720","Magic","Aetherdrift","Flood the Engine","","42","C","Near Mint","0.12","0.01","1.3200","0.0100","4","0","0.2500",""
"8521432","Magic","Aetherdrift","Forest (0516) (First-Place Foil)","","516","L","Near Mint Foil","3.97","5.30","5.0000","3.3100","0","0","3.6600",""
"8526196","Magic","Aetherdrift","Foul Roads","","255","U","Near Mint","0.11","0.01","1.3200","0.0100","4","0","0.2500",""
"8548869","Magic","Aetherdrift","Fuel the Flames","","126","U","Near Mint","0.08","0.01","1.3400","0.0300","4","0","0.2500",""
"8528029","Magic","Aetherdrift","Full Throttle","","127","R","Near Mint","3.27","4.73","3.3100","2.0000","0","0","1.9400",""
"8551208","Magic","Aetherdrift","Gallant Strike","","13","U","Near Mint","0.12","0.01","1.3200","0.0100","4","0","0.2500",""
"8542265","Magic","Aetherdrift","Gas Guzzler","","85","R","Near Mint","0.22","0.15","1.4000","0.0900","3","0","0.2500",""
"8540123","Magic","Aetherdrift","Gastal Blockbuster","","128","C","Near Mint","0.04","0.01","1.3200","0.0100","4","0","0.2500",""
"8542355","Magic","Aetherdrift","Gastal Raider","","86","U","Near Mint","0.08","0.01","1.3200","0.0100","4","0","0.2500",""
"8548214","Magic","Aetherdrift","Gastal Thrillroller","","129","R","Near Mint","0.20","0.12","1.3600","0.0500","2","0","0.2500",""
"8548274","Magic","Aetherdrift","Gastal Thrillroller (Borderless)","","313","R","Near Mint","0.27","0.19","1.3900","0.0800","1","0","0.2500",""
"8554724","Magic","Aetherdrift","Gastal Thrillseeker","","205","U","Near Mint","0.21","0.05","1.3200","0.0100","4","0","0.2500",""
"8551629","Magic","Aetherdrift","Gearseeker Serpent","","43","C","Near Mint","0.07","0.01","1.3200","0.0100","4","0","0.2500",""
"8539403","Magic","Aetherdrift","Gilded Ghoda","","130","C","Near Mint","0.11","0.01","1.3200","0.0100","4","0","0.2500",""
"8551689","Magic","Aetherdrift","Glitch Ghost Surveyor","","44","C","Near Mint","0.04","0.01","1.3200","0.0100","4","0","0.2500",""
"8533252","Magic","Aetherdrift","Gloryheath Lynx","","14","U","Near Mint","0.17","0.01","1.3500","0.0400","4","0","0.2500",""
